MONTHS_SINCE_ORIGIN,DONOR_AGE,PCT_OWNER_OCCUPIED,PCT_MALE_MILITARY,PCT_WWII_VETERANS,RECENT_STAR_STATUS,FREQUENCY_STATUS_97NK,RECENT_CARD_RESPONSE_COUNT,LIFETIME_AVG_GIFT_AMT,CARD_PROM_12,FILE_CARD_GIFT,PER_CAPTITA_INCOME,MONTHS_BTW_GIFT,IN_HOUSE_0,IN_HOUSE_1,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U,HOME_OWNER_H,HOME_OWNER_U,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,PEP_STAR_0,PEP_STAR_1,RECENCY_STATUS_96NK_A,RECENCY_STATUS_96NK_E,RECENCY_STATUS_96NK_F,RECENCY_STATUS_96NK_L,RECENCY_STATUS_96NK_N,RECENCY_STATUS_96NK_S,SES_1.0,SES_2.0,SES_3.0,SES_4.0
137,76.0,81,0,79,1,3,3,3.17,5,14,14513.0,112,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17,54.0,84,0,54,0,1,0,25.0,5,0,7341.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
137,86.0,80,1,64,0,2,2,10.47,6,13,13288.0,101,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
77,0.0,82,0,42,0,1,3,9.38,11,7,18160.0,62,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
137,0.0,78,0,36,1,2,1,5.63,3,12,11275.0,112,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
113,45.0,82,0,53,0,1,1,32.5,6,5,15427.0,91,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,84.0,76,0,88,13,2,1,14.1,6,11,13361.0,101,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
65,0.0,71,0,28,7,1,2,12.88,5,5,10633.0,39,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
29,55.0,0,0,0,0,4,3,11.0,6,3,10534.6848459617,11,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
137,71.0,46,3,29,4,1,3,7.2,5,12,6283.0,111,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
101,54.0,89,0,39,0,1,1,12.0,6,6,17932.0,89,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
113,80.0,91,0,81,0,1,0,28.13,3,2,20470.0,79,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,83.0,92,0,14,1,2,0,9.7,6,13,17575.0,114,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
77,45.0,61,0,41,0,1,1,15.33,4,4,16429.0,48,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
29,39.0,75,0,14,0,3,1,26.75,6,1,19908.0,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
137,87.0,26,1,19,1,4,5,13.6,6,18,17248.0,114,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
137,39.0,81,0,23,0,1,1,11.07,6,9,16561.0,114,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
65,0.0,83,5,20,0,1,0,9.2,2,2,23286.0,44,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
137,68.0,79,0,37,1,2,0,17.57,6,8,7183.0,111,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
89,45.0,75,0,54,0,2,2,8.45,6,8,12067.0,67,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29,0.0,87,0,24,0,3,1,11.75,6,1,11583.0,15,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,0.0,31,0,67,0,3,1,7.67,5,1,36395.0,8,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
29,26.0,64,0,38,0,3,1,10.0,5,1,6739.0,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
29,0.0,54,0,44,0,1,1,10.0,4,1,27544.0,13,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
17,61.0,82,1,43,0,3,2,12.0,8,2,11060.0,14,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
53,79.0,86,0,29,0,4,4,4.33,6,5,15868.0,37,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
101,86.0,38,0,65,1,1,2,6.79,6,8,14399.0,76,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
89,65.0,74,4,13,0,1,0,8.71,5,3,17344.0,61,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
65,0.0,66,3,29,0,1,0,10.0,6,1,17726.0,39,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
125,72.0,75,5,56,1,3,2,4.5,5,13,14537.0,109,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
29,69.0,75,0,49,0,1,1,12.67,4,1,9881.0,6,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
77,79.0,37,0,41,0,1,1,13.67,4,2,9065.0,48,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
113,45.0,88,0,27,0,1,1,8.17,4,3,10550.0,86,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
77,62.0,93,0,64,1,3,0,9.88,6,4,23617.0,51,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
113,78.0,92,0,48,1,2,0,26.76,6,3,51576.0,91,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17,49.0,66,0,51,0,3,2,6.33,6,2,9126.0,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
29,58.0,60,0,17,0,1,1,20.0,3,1,8784.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
41,0.0,76,0,33,1,4,5,4.89,6,6,16500.0,23,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
41,58.0,83,0,42,1,3,4,8.29,6,6,12384.0,30,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17,0.0,81,0,30,0,1,1,25.0,5,1,15940.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
137,52.0,90,0,24,1,2,3,16.48,6,18,11450.0,114,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
101,82.0,60,0,21,1,4,6,4.15,6,12,9472.0,73,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
41,64.0,76,0,44,0,1,1,10.33,4,2,20626.0,17,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
77,86.0,94,0,24,13,1,0,11.25,6,3,22593.0,57,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
77,80.0,84,0,32,1,4,7,5.08,4,15,12200.0,61,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
41,73.0,33,0,41,1,3,2,10.71,6,3,13031.0,21,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
29,39.0,78,0,80,0,1,2,10.0,4,2,40300.0,8,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,74.0,69,0,38,0,2,2,7.77,5,10,12838.0,113,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
89,45.0,62,0,42,0,1,0,12.4,4,2,29561.0,69,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,75.0,84,0,19,0,3,1,12.5,6,1,12074.0,12,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
41,55.0,84,0,27,0,1,1,12.33,6,2,32072.0,26,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
137,66.0,70,0,59,1,4,8,4.28,5,28,10541.0,114,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17,63.0,86,0,0,0,1,1,20.0,5,1,12093.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
113,0.0,60,0,71,0,1,1,18.16,6,8,11429.0,90,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
41,0.0,73,0,21,0,1,2,10.83,6,4,16427.0,18,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
113,87.0,39,0,44,0,1,2,8.5,4,7,47163.0,92,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
17,53.0,37,0,36,0,1,0,15.0,4,0,5893.0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
137,80.0,71,2,36,13,1,1,22.88,6,8,12998.0,91,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
29,0.0,79,0,35,0,2,1,12.0,5,1,12983.0,17,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17,47.0,87,2,25,0,1,1,18.0,3,1,7840.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
137,57.0,37,1,23,0,1,0,13.8,5,5,15530.0,102,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
137,83.0,92,0,58,0,1,0,6.06,4,7,17140.0,103,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29,70.0,70,2,16,0,1,2,13.0,4,2,10795.0,6,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,48.0,75,0,16,0,1,1,15.0,4,1,9750.0,8,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
89,43.0,31,0,0,1,2,2,5.06,6,6,12502.0,68,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
137,82.0,48,0,69,1,4,2,7.38,6,20,12526.0,108,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
17,0.0,74,0,42,0,1,0,17.0,4,0,13412.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
137,6.0,80,0,43,13,3,3,8.22,7,11,21910.0,117,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
29,0.0,72,0,21,0,4,3,6.25,6,3,4482.0,5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
113,0.0,96,0,24,6,1,1,8.82,5,10,18042.0,86,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
29,76.0,80,0,32,0,1,2,11.67,5,2,13437.0,14,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
113,75.0,68,2,48,1,2,6,8.04,6,14,24339.0,88,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
137,74.0,94,3,65,0,1,0,15.84,6,8,28331.0,112,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
29,33.0,78,0,22,4,1,2,15.0,6,2,16243.0,13,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
41,43.0,87,3,19,0,1,3,10.25,6,4,11494.0,22,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
137,17.0,80,0,27,1,3,1,3.24,4,13,18007.0,114,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
29,71.0,75,1,35,0,3,2,6.67,6,2,9946.0,7,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
101,0.0,88,2,47,0,2,1,15.4,6,2,14447.0,76,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
125,61.0,96,0,36,0,4,3,13.67,6,8,17698.0,94,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
29,44.0,90,1,23,0,3,2,19.0,6,2,16257.0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
53,57.0,85,0,39,12,1,1,9.0,6,4,13365.0,36,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29,0.0,92,0,0,0,2,2,16.0,5,2,22382.0,13,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
77,67.0,79,0,46,1,4,1,6.91,6,8,11476.0,61,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
17,51.0,87,0,41,0,1,1,60.0,5,1,10588.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
41,79.0,53,0,42,0,2,0,14.6,6,1,11115.0,41,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
89,64.0,37,0,41,0,2,2,12.1,6,6,16784.0,63,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41,0.0,85,0,39,0,1,0,11.67,6,1,10666.0,24,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,40.0,31,0,26,0,3,3,9.29,6,4,18492.0,28,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
137,47.0,27,2,67,4,1,2,10.85,6,13,11394.0,108,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
53,68.0,92,0,27,0,1,1,10.0,4,3,17731.0,36,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
41,0.0,75,1,38,0,2,2,15.25,3,2,32017.0,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
101,63.0,89,0,23,0,4,5,6.45,4,12,12142.0,83,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
137,83.0,78,0,23,1,4,4,5.74,4,16,14995.0,112,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
65,43.0,83,0,13,1,4,6,5.31,5,8,18733.0,37,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
77,79.0,60,0,45,0,4,2,5.1,7,7,9677.0,65,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
101,78.0,77,0,47,0,2,1,11.33,6,2,9097.0,82,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
65,0.0,69,7,23,0,1,1,10.8,6,4,10021.0,43,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
41,43.0,73,0,33,0,2,2,17.0,6,2,9487.0,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17,61.0,91,0,12,0,1,1,23.0,5,1,26053.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
65,0.0,79,0,35,0,3,2,10.0,6,4,13164.0,40,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,75.0,91,0,14,0,3,2,20.0,6,2,29170.0,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
29,0.0,78,0,31,0,1,2,15.0,4,2,9399.0,6,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
41,0.0,60,1,30,0,3,2,10.67,6,3,14703.0,23,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
29,0.0,88,1,38,0,1,2,30.0,7,2,8453.0,21,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,79.0,0,0,27,0,1,2,15.0,6,2,9043.546583850932,12,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
29,0.0,48,0,0,0,1,1,25.0,5,1,9961.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
101,82.0,79,0,24,0,1,0,11.89,4,6,23344.0,68,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
17,63.0,65,1,42,0,1,0,25.0,4,0,40741.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
65,27.0,10,1,12,0,1,0,14.43,6,4,18750.0,45,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
29,0.0,60,0,48,0,1,2,15.0,4,2,28460.0,6,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
125,66.0,75,4,23,0,1,0,14.29,4,2,8991.0,94,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
41,37.0,83,0,41,1,4,6,5.5,6,7,12993.0,21,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
113,84.0,77,0,35,4,1,2,7.5,5,10,10193.0,88,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
101,56.0,77,0,9,0,1,0,11.0,6,3,13179.0,67,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
65,0.0,33,0,23,0,2,1,12.08,6,2,8558.0,46,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
41,61.0,82,1,27,0,1,2,18.0,8,3,15844.0,36,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,76.0,98,0,21,0,4,2,11.06,9,3,32640.0,79,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
17,0.0,44,0,25,0,1,0,15.0,4,0,12989.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
17,0.0,95,0,54,0,2,1,13.0,4,1,55395.0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
41,0.0,67,0,36,0,4,3,7.67,6,4,16564.0,28,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
41,31.0,44,4,5,0,1,1,10.0,4,3,18267.0,24,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,49.0,97,0,29,0,3,3,10.75,6,3,19524.0,13,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
89,0.0,87,0,24,0,2,0,8.0,3,3,11671.0,61,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
113,65.0,76,0,11,0,1,1,9.11,6,4,10580.0,86,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
113,0.0,77,2,25,1,2,3,13.53,6,13,12671.0,93,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
125,44.0,32,0,10,0,1,0,11.18,6,5,10547.0,106,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,0.0,89,0,26,0,3,2,12.5,6,2,11855.0,23,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
137,80.0,93,0,69,1,2,1,6.72,5,13,17283.0,111,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
29,48.0,85,0,39,0,1,2,12.5,4,2,16139.0,16,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
101,67.0,89,4,83,0,1,0,15.88,5,3,22481.0,66,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
17,57.0,73,0,16,0,1,1,20.0,5,1,19705.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
101,40.0,93,0,42,0,1,0,8.43,4,3,13716.0,67,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,56.0,78,0,38,1,4,7,5.0,6,21,12882.0,109,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
65,37.0,52,0,35,0,4,3,5.75,5,6,16327.0,43,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29,42.0,91,0,20,0,4,3,5.6,6,3,20264.0,14,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
101,49.0,72,0,36,0,1,1,10.83,5,2,10865.0,63,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
17,0.0,61,1,29,0,1,1,20.0,4,1,14887.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
137,74.0,75,0,24,0,1,0,19.29,6,3,13446.0,85,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
101,0.0,98,0,64,0,1,2,20.0,6,6,20780.0,71,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
29,83.0,89,0,47,0,1,1,20.0,4,1,19716.0,11,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,0.0,81,0,18,1,3,2,2.29,6,10,13157.0,111,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
41,59.0,30,0,42,0,3,2,8.75,6,3,8044.0,28,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
29,0.0,24,3,30,0,1,2,13.0,4,2,15419.0,6,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,0.0,10,1,33,0,3,2,7.67,6,4,18248.0,27,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
77,54.0,82,0,28,1,4,6,7.79,6,13,19457.0,45,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
137,66.0,81,2,25,1,3,3,5.56,6,10,13724.0,104,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
101,57.0,49,0,38,1,2,4,15.75,6,11,7432.0,79,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
137,57.0,68,19,20,1,3,3,5.53,6,11,11249.0,101,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
41,58.0,57,0,44,0,1,1,18.75,6,2,23418.0,16,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
17,49.0,82,4,36,0,1,1,15.0,4,1,11905.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
137,71.0,96,0,46,8,1,1,13.19,5,15,34817.0,104,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
17,49.0,92,0,33,0,1,1,20.0,4,1,13450.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
17,51.0,94,0,23,0,1,1,15.0,4,1,18784.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,0.0,43,0,16,0,1,1,20.0,4,1,7092.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
137,64.0,83,1,34,0,1,0,8.42,4,9,14849.0,108,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
137,82.0,79,0,40,13,1,1,11.0,5,10,8369.0,110,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
137,84.0,90,0,0,0,1,1,12.43,5,11,15118.0,107,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
41,67.0,87,0,43,1,2,3,13.17,6,3,15213.0,21,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
101,43.0,79,0,33,0,1,0,10.86,4,3,9998.0,72,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
137,0.0,38,0,9,1,4,7,5.27,6,18,29524.0,104,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17,41.0,72,0,21,0,3,1,8.67,5,1,11444.0,5,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
125,47.0,98,0,51,3,1,2,13.58,5,13,58088.0,98,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
